"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
25.38352604325,"G10014","HH",2020-06-19,"Medium","Fair","Fast","Long","Hot","Storage tanks","No","Checked","Wooden","Rough",24.9182962637223,43.5642307235437,41.8506845987208,32.7796594501693,38.1254310417866,44.9961266068799,27.093151678014,39.2471749121064,32.2925810174217,33.012869800308,68.6497432741366,79.0625483139945,80.059140464937,78.8900530620483,71.2899597505835,101.785041097775,88.289122138619,75.5013542536935,66.9831672036881,75.6854308987729,-34.8749321426953,-22.6193085843065,-37.3929242282848,-8.45177110339931,-43.6088469123033,-32.3757352836788,-1.51193750546914,-12.0719078873802,-76.938867462921,-31.8758417158208
24.8440917283926,"G10015","HH",2020-06-26,"Low","Expensive","Medium","Long","Hot","Storage tanks","Yes","Uncertain","Ceramic","Textured",25.241853046916,27.2108266311024,25.8936311826192,24.889471041108,30.20224474879,27.6050478609156,27.5588398173197,29.8559680348901,22.784707990017,28.4189315419938,40.8877223376436,5.99195534158919,47.93668841382,49.1874518851959,27.6766182527692,30.2047206991431,30.0354210101805,41.0850220798048,50.8909195861469,51.4276281383778,-19.0644460626221,0.590049661170094,-1.22266365832305,-9.59846049938598,-5.3374095513024,14.4099614176009,15.3721913579468,-8.51884385943106,7.01648704653578,-6.30109855113436
27.6960837603177,"G10016","HH",2020-07-04,"High","Cheap","Medium","Short","Warm","Control room","No","Uncertain","Ceramic","Smooth",29.9822287144942,NA,25.453579750934,33.5170912830428,19.6011915443981,33.1699739226081,36.6598076157595,31.1776811581891,30.229267112505,23.2663058161369,76.9815133507411,86.034034255512,93.7837075472456,75.0948087467927,76.0629114338642,73.2273920105209,90.4198305374076,85.7098764184081,86.9544906492474,76.628240802735,84.2388435486368,61.3079454445261,57.9607705869461,75.3039836725787,80.1778020615136,95.7480803736268,74.5726761587829,104.314175577839,49.4259282810673,84.4076525084361
17.0962173281782,"G10017","HH",2020-07-11,"High",NA,"Medium","Short","Hot","Control room","Yes","Checked",NA,"Textured",17.5839567210037,NA,12.7316863789313,14.3796465891838,7.53340860317488,11.5867662113627,NA,13.6819874319836,20.1815310889968,11.1226662885358,43.8083125885867,58.1694150668218,47.7797762084907,47.1305541771508,54.7224039262119,44.3800058323293,73.2181757442643,46.1168212930865,NA,61.5223035506419,-11.9465409200454,-13.3768813671575,22.3950693427831,16.949884320995,-16.2865321662048,3.6422449347425,13.7840663042132,5.92189895684443,NA,-15.8880780469567
22.7277025060681,"G10018","HH",2020-07-18,"Low","Cheap","Fast","Long","Warm","Steam plant","No","Under review","Ceramic","Rough",13.7718522300968,2.9522422919406,15.5358309670704,3.41357527428682,3.48903642703909,7.31784325461207,6.94351185946094,8.91156762995784,-0.56147215512802,7.52425427945704,93.7301476492894,86.2246648131079,90.1988934867155,74.9119682009127,79.1792958599817,64.0134737866296,89.1502404847043,81.7605828863747,81.1968375737838,81.1278440761563,61.4265709392955,70.2950262666215,75.8416594725249,80.4567856656211,86.3269113090716,66.5042056235031,84.7340705071285,80.2779038354384,85.1222581165902,97.5799465510626
34.1603532975522,"G10019","HH",2020-07-25,"High","Cheap","Fast","Long","Hot","Steam plant","No","Under review","Ceramic","Rough",38.6614927437567,37.8383261065595,41.5354764608054,32.4763246314337,38.3202841787489,37.5151921360502,36.6039383030696,32.9861998392679,42.3191998295138,40.8452676101856,94.8698019099869,107.443392229133,76.2974573847713,102.595309975372,77.2136260270403,87.5825601160927,116.597324466961,100.048591526731,87.9760220473054,105.26176495467,26.7683803594843,10.6193745295618,9.38770594368529,-0.0854881256521196,1.63093097230266,29.4725476186902,13.2490925589448,33.8615114409756,13.4898131475497,22.8447227560835
8.13039551303953,"G10020","LK",2020-08-01,"Low","Fair","Medium","Very Long","Warm","Control room","No","Uncertain","Ceramic","Rough",24.8650688431721,NA,30.0268165663318,31.3643109446471,21.8987412737149,33.8617062534175,21.8641526172184,32.6451806036024,23.4070857080294,29.2471144238381,25.4106627195561,31.0331871001576,23.7554789715928,19.6360915227165,31.3985459557479,29.2526338125878,18.9834969733292,24.8620816205508,37.4395279882338,23.6742962315196,110.6103474304,98.1641275233466,109.209087944229,85.0632959044993,87.0242979687524,89.6667422901477,104.491052926734,90.8983676582087,110.485620085258,106.830475205628
34.3017109451556,"G10021","HH",2020-08-07,"Low","Fair","Medium","Long","Warm","Steam plant","No","Checked","Ceramic","Rough",35.1240308237648,50.105733170697,36.4032705195655,33.680902494404,31.7659549756679,48.9186670808286,43.5272922739045,41.9607619684454,34.961173205728,44.4271220631839,71.0722733287748,92.7723681943116,61.1624313022597,76.1708358587164,55.9980042604704,77.8046447797724,50.3473692521467,72.3537552226585,91.0792695693135,87.119188270569,10.5569993428704,17.9375560170441,25.3152245892004,24.1847265203034,39.5146330614998,6.79076776326134,13.4729179907331,27.3713215403671,28.4789398877452,13.5345266890873
18.1880669729159,"G10022","GK",2020-08-14,"Low","Expensive","Fast","Short","Warm","Steam plant","Yes","Checked","Ceramic","Rough",34.529077652987,11.7609458370359,31.7824033666627,17.8352664825393,24.8963220780349,28.6871398164522,26.5734682917336,28.9459802628366,18.2500061860332,29.2052614793524,86.0902915823354,73.9546033737649,106.028430615944,93.592459193309,78.6002207673902,85.5575625120401,82.9224204256262,74.6911472053382,78.3747900594516,87.0742553963531,-19.7212353305574,-2.70177055652852,-20.795556057007,-16.1376880010581,-21.6422005174089,3.20284940613914,-20.2411124529671,-17.9105258819428,1.02545948226783,-28.3219907022287
26.3392913050886,"G10023","LK",2020-08-21,"Medium","Expensive","Medium","Long","Hot","Storage tanks","Yes","Checked","Plastic","Smooth",19.2790572573971,NA,24.2597947583702,32.5250383844716,24.6947624116264,30.6905807240987,30.3666918218789,23.2778405515687,17.6251471254143,23.4351805841759,39.0832488297885,11.7986692449206,9.56608749134657,22.487821579393,32.2378775586063,29.2092253046424,25.4346666617643,32.2552406232139,14.1120396918668,30.7128046771798,27.4149600181298,-0.231875571799513,-5.46193002084907,8.60590069301553,26.9662073322212,13.279048971939,10.5619739652029,21.093525935099,28.1497819866794,16.7280706546657
23.2678471507995,"G10024","LK",2020-08-28,"High","Cheap","Fast","Long","Warm","Storage tanks","Yes","Uncertain","Wooden","Rough",4.93949146852298,0.885505039270202,11.8543553417864,3.62971442791124,8.60490487561937,-1.09126696442473,12.5731014188255,5.31294803222715,11.9221924780651,3.7531227985579,89.3789694144549,81.3599982499049,86.9580506460694,66.0987418580942,91.0579576071075,93.653431035722,73.7209270031263,73.6084100120182,68.1669207759379,76.3877090513244,-39.8686534907244,-28.0197138065656,-57.0768274922704,-56.2597555226351,-29.5415707814193,-39.3254001858311,-36.0552005687196,-30.5644111082919,-47.3445713189908,-30.1962973284099
25.1267114337988,"G10025","HH",2020-09-04,"High","Expensive","Medium","Long","Warm","Storage tanks","No","Uncertain","Wooden","Rough",10.8017307615289,NA,7.69332817389981,-3.82613653959226,3.17393948932583,5.89430842042016,7.12519798622099,14.5946055771051,8.29516827256898,16.5971415103559,39.5855912865185,42.2963585123573,33.7715298647782,35.8164385266115,33.3673807015728,45.4458522118527,44.1515843082683,21.9968287344336,17.9632154679697,28.2299932529503,-26.5872091544713,-25.8574683164668,-49.1508238789202,-27.7557807624262,-30.686880239924,-8.31079857022327,-57.0666845752008,-21.8819568103862,-7.92629692761055,-28.5794641957089
17.2218320362602,"G10026","GK",2020-09-11,"Medium",NA,"Fast","Long","Cold",NA,"Yes","Uncertain","Wooden","Textured",-1.69859930670366,-3.58058121271636,0.452416397659018,6.37673049364089,-6.71638686974895,-8.48122519127306,-3.76040801205172,-0.847683007403509,-6.78937588781784,0.204400242567324,49.192124399699,69.1125890005462,50.5230257685942,45.7710472637729,80.6986668630137,55.717001755285,63.5607440694706,61.2049041134684,60.1863257583544,NA,-29.2862437172831,-43.6194174942415,-39.0159480240142,-28.552207009684,-12.7438466745218,-31.0930872147057,NA,-32.944395986882,NA,-36.2054106504879
17.0446681964033,"G10027","HH",2020-09-19,"Medium","Expensive","Medium","Short","Warm","Storage tanks","No","Checked","Plastic","Rough",27.4967273531367,32.9817500884091,15.3227519465803,37.2444598734575,25.7262083231732,25.0846510714574,23.3180036341196,27.5024751759937,24.9059416072168,24.2540073429147,52.751150186617,53.2860234446826,52.1800396629835,45.3905162256809,47.7743633692252,56.7890461587777,42.1205096754518,52.2004443160175,49.4860380416475,44.6077585839666,-21.019925423175,-7.08202396106137,2.80636787167983,12.6864467303427,0.994071903551551,17.6711931517948,4.56751109518803,-1.01433345597202,-4.16483786606028,3.10174937966977
24.3271447240129,"G10028","HH",2020-09-25,"High","Cheap","Fast","Long","Warm","Steam plant","No","Under review","Wooden","Textured",9.54792511266664,3.97464332938183,9.90887475300648,4.55175640433425,23.8029067450353,12.0170395750668,7.46779805414446,6.79337294497667,15.8988633438044,7.62739671372068,43.5793272650838,39.9029236858103,56.2280578549421,37.8021550309064,52.752437381761,52.9297525246869,56.4239614523206,42.3990597747157,47.5788863195748,38.2684212139921,15.9517049107978,22.3072684911541,24.5356761005548,3.98694524397544,11.7298147607436,0.944679342316274,1.12271226873467,-5.13788933599341,15.0556666725314,1.50302675307803
36.5712191971267,"G10029","GK",2020-10-03,"Low","Cheap","Medium","Long","Hot","Steam plant","No","Uncertain","Ceramic","Rough",36.8350796510957,40.8480540368026,37.8255005642129,39.8322468642918,46.178074507749,38.1298043721996,38.4717705238003,40.4667891228519,34.930074664517,41.4620995853556,91.9377701897148,67.4070393214974,102.417709125492,94.0534522652014,98.5387148249473,67.1140731329037,87.1347696938515,80.9146056288455,89.762507176026,84.7076693264488,16.527818875892,-6.16089334833937,10.955367145104,13.6740074686318,-7.68138116338532,20.2703473431778,-11.0666251410054,-18.2186333038557,10.0863636464652,-2.02798709899116
8.77065187795617,"G10030","HH",2020-10-10,"Medium","Fair","Medium","Very Long","Hot","Storage tanks","Yes","Checked","Plastic","Rough",26.8941257831688,NA,13.3110806291934,22.6261174173011,18.9366754764103,NA,21.8240570633588,19.582894917296,8.46954170381771,13.5573730546067,83.2815564106894,91.616521415701,96.3251382359864,NA,85.7364325624683,77.2712847216369,93.2117121375301,97.5833338948036,76.3513192113989,76.2905507706298,NA,66.9777666205508,81.3857249437082,73.7874356375927,76.3263228725879,NA,70.4623964370832,NA,66.6841048102714,71.1339824982416
14.9419976908257,"G10031","HH",2020-10-16,"High","Fair","Fast","Short","Hot","Storage tanks","No","Uncertain","Wooden","Rough",17.1592394593135,NA,11.1481277288127,11.7898597259113,12.8107716726068,20.5856660746166,7.7632426666766,21.4562047653539,17.3016110366237,18.1874250078252,18.5165576351077,42.8764551790149,25.9345593561738,20.1903815723885,31.8310798371109,20.3699157235834,35.3057282459033,8.85773085490644,31.3005198586805,36.6846048181145,31.768010416131,19.9731214867942,21.1357092834948,34.7178396883698,31.0289235674819,20.5162079086503,9.84896090581277,32.6538850932717,23.7287014740429,9.38927987022125
17.6522621060886,"G10032","LK",2020-10-23,"Low","Expensive","Medium","Short","Cold","Control room","Yes","Under review","Ceramic","Rough",37.1403376974834,30.024422448959,24.6058998523377,19.942555927143,27.5583023245822,35.2854286209611,25.2045090155331,17.545265667764,17.4724414851303,16.1860064126744,50.1738341992134,43.0540249950503,59.7757743950856,47.6623206278056,48.4587686913197,57.7268176088273,48.8548361460255,40.2944299939583,43.2353085515885,44.3326146649133,47.2970787704068,37.6561181402478,25.6051669697112,18.320874504842,33.194308715439,40.5974645172644,36.6152752546304,25.9593153375833,11.5747938270616,17.2177357360653
14.8921641994128,"G10033","HH",2020-10-30,"Medium","Cheap","Fast","Short","Hot","Steam plant","Yes","Under review","Metal","Rough",5.48509494620875,4.84703602571649,11.5675529943432,2.24015256530362,2.09905023955351,9.87427303059186,11.7029510521987,NA,NA,4.75616865881794,60.2277141590959,76.1117376248214,70.6034828048398,76.7785290102099,59.8797402932462,59.4678009960931,62.5556547013354,57.4435153101527,NA,53.8017421586265,-6.9197811052171,19.6891019050527,6.46108693094565,NA,14.8279539320335,NA,17.9489442024969,19.7593218114884,21.2785138922073,5.20866640247405
21.6591220196375,"G10034","HH",2020-11-07,"Low","Expensive","Fast","Long","Hot","Steam plant","No","Checked","Metal","Smooth",5.5729831563273,7.54670251337675,-1.93264647734388,9.17518062286436,17.2351931631437,5.63171682100088,7.60287422589869,2.30178753791877,9.27545841092795,13.6582515803992,17.2628128636999,32.6481140721623,35.5635506592384,11.5386479178201,22.6700262431268,33.3996921138211,22.2910831139588,33.9627571026131,29.0152457967447,11.4033496147813,45.3004699337138,53.7108926093238,61.8929747285181,73.7289056758329,65.6536792526719,59.6499013923828,31.3549670045927,55.8115509470207,30.423840238135,41.2227973127111
6.37060353691216,"G10035","HH",2020-11-14,"Low","Expensive","Fast",NA,"Hot","Storage tanks","Yes","Under review","Wooden","Textured",18.6613315520952,NA,8.75013836843526,16.7920919725623,16.3660429202214,NA,14.7000892539578,NA,8.32410240577852,15.9359553579871,88.8044582582193,81.4366450580843,93.9412350037457,NA,97.740806031057,81.6308109838776,93.2455423719187,77.2244210716953,90.7828282989142,80.5357849287583,-30.6216537541577,-54.3924890187671,-36.6232427637329,-27.0520240115354,-33.5071118931274,-31.2268251704042,-59.1959608062733,-49.3894683889324,-48.4750833422013,-61.3908044056867
17.7986628620986,"G10036","GK",2020-11-20,"High","Expensive","Fast","Long","Warm","Storage tanks","No","Under review","Ceramic","Textured",-3.17838195895749,-4.48314612285984,6.13798571382186,15.4937176956599,2.5160292342908,0.666832665163478,15.6856923491857,-2.0331839850136,-3.80799678951607,9.87923094543301,57.1761813810175,61.5214079992064,69.4364194699494,73.8110215011043,72.5745404031956,83.2719050808282,67.9787497047155,71.0086412251025,55.5267891592361,61.4341476930024,86.9989729718824,63.6790248471736,65.6831312319861,74.4720923508307,74.0353370983933,83.4235022761198,72.3839203324255,92.8392426220236,77.5694125347595,88.3419524859939
17.9255949169241,"G10037","HH",2020-11-28,"Low","Cheap","Slow","Long","Warm","Storage tanks","Yes","Under review","Wooden","Rough",11.4188161172531,NA,15.9187873472779,11.0224477963876,17.7957192526544,17.7013827228616,13.4326484232425,24.2577474667739,7.39452820732437,19.8410883176596,55.0085288530457,53.0778031462901,64.6579135379074,49.3343172618597,60.3529192634533,56.5183447671127,57.575693918568,55.2899442910525,62.0437970288017,53.1052740026887,59.7499742912368,42.6123813778053,80.4603164529455,61.0140839836739,73.8661458155446,64.5920763723526,60.6018177138654,84.2056727400405,68.4020307338076,78.8978696436002
25.8612065226276,"G10038","HH",2020-12-05,"Medium","Fair","Medium","Short","Warm","Steam plant","Yes","Uncertain","Metal","Textured",21.1106073938905,28.0573845495643,27.7280751802108,34.0403517063388,26.0357643756544,NA,31.0958441793866,28.7411504297572,27.8493450209113,31.2609875226527,77.071334245091,61.5092428856517,74.8243178371196,80.2543560075623,96.6128884432728,99.0941018681386,83.0113379326287,101.008415146136,73.7992634459706,87.9563564790743,-64.7314961479659,NA,NA,-39.2913628412794,-58.6643428227575,NA,-50.7653460248511,-65.1754634126478,-42.1510416532269,NA
30.3861297422248,"G10039","LK",2020-12-11,"High","Expensive","Medium","Long","Cold","Storage tanks","Yes","Under review",NA,"Smooth",20.9370997524026,NA,32.198605251456,20.7769919634163,12.3192484444278,11.7232651508993,18.56629987531,19.8414936113749,15.5270564092321,22.7355965065443,NA,56.1711482711712,42.3498491735598,NA,38.2917202909704,39.7776761833068,48.2891053025678,27.0498999173354,38.8770483763429,31.2606390660329,-5.00529413221309,-18.1583620294595,-5.91580043862937,2.75632966604701,NA,20.7964483702259,13.2873993570545,16.890821241603,NA,-18.6823376634278
17.1965192469185,"G10040","HH",2020-12-19,"Medium","Expensive","Slow","Short","Warm","Control room","Yes","Checked","Ceramic","Smooth",27.1823712838764,35.4645351566815,26.2701937535215,25.6061104161789,27.6852202520864,28.5100647452802,22.4929004310249,19.367918049177,23.4444628761007,26.2985909276305,95.1091942045068,107.85998373116,98.5195912512969,82.5944229329165,91.0437103486469,77.9391270734741,87.6644154908526,95.8064636466288,97.9180481543399,86.6648990833274,7.91106004587543,-1.43654018920566,-14.7503374410628,-17.6400456479973,6.31001308825865,-4.32534870949119,-29.2506546689972,12.570706631341,9.50665637630204,-11.6279231068737
17.2686315443751,"G10041","LK",2020-12-26,"Low","Expensive","Medium","Short","Warm","Storage tanks","No","Uncertain","Wooden","Smooth",5.31844770619225,1.88692724006445,1.1076142982641,-8.60552221807674,-5.33338731620938,-2.11806320508718,-4.31101945929172,3.30732250837875,-3.48186996182076,10.3005481406244,28.9752567622667,31.5734021472734,26.5308530432507,36.5205111636059,49.2672031379457,45.2182687270513,24.6334780926825,38.5398588757478,28.401607775029,23.564046830457,26.3314710716538,37.370739981663,38.0019723628216,50.370153252177,52.1304418838928,23.5240196468507,45.0102267224231,44.4618841732011,40.2763361940085,39.5837494118882
13.0020907988995,"G10042","HH",2021-01-01,"High","Cheap","Medium","Short","Warm","Storage tanks","Yes","Under review","Ceramic",NA,4.85347457319788,3.7479996864508,12.0554638914906,0.195802088013546,NA,-6.68848262636322,-5.25562393074054,4.66365440619677,NA,-4.34411754374001,57.0019050646916,34.3699742484257,37.627058408261,28.311405820098,42.3422687046515,28.7956734719104,29.164890484414,30.7673524540985,33.8339237034142,49.8989693841446,72.7996401785312,86.6371347017234,NA,64.3446886385657,80.6232071000981,93.1383110068593,59.3400810672774,NA,74.3154438949178,67.4908291742091
18.4713539959283,"G10043","HH",2021-01-08,"High","Expensive","Fast","Long","Hot","Storage tanks","Yes","Under review","Plastic","Textured",7.42502642087168,4.81325258781133,4.54452607637338,7.95496549675533,-5.27433002034753,2.9985019374994,4.74457387311288,-3.3194739739418,10.6423245327712,4.79517058969437,72.0650847285805,79.6491673745904,72.4846239548954,58.8521313269404,63.152168343094,59.3748840863346,47.4544635972106,66.4651450723366,62.8154248209725,76.4097961421564,25.3052579112723,66.5560806913864,20.6330528468206,68.0109115996754,51.9513121750996,55.5765469993373,53.6710296621401,53.9418387912156,50.8937008766133,55.4535181091263
19.4638212586826,"G10044","HH",2021-01-16,"Medium","Expensive","Medium","Very Long","Warm","Steam plant","No","Under review","Ceramic","Smooth",14.3751063293054,NA,22.3105249858466,20.6167968256855,20.8868894599262,17.8653644959375,10.9979745059864,19.3729727818116,11.145883305359,17.7809611171213,91.3870670171545,96.7615505078991,85.2256735170489,82.2680537920754,100.715244729376,67.656702147727,92.1672550306205,75.7790035787493,84.971581040738,99.4665634621158,84.4855286593175,75.1027139823917,95.5280094568054,95.0552619337201,101.120508584659,82.1867715196456,79.1860540049978,104.893547983198,83.7605021272179,82.1209069250453
27.0172234480256,"G10045","HH",2021-01-22,"High","Fair","Fast","Short","Warm","Storage tanks","No","Under review","Wooden","Smooth",32.3896616866786,33.6305353230803,38.4503476601097,40.8588747789002,28.4384127075296,26.8249397775597,27.2579790055857,39.0994242402947,32.8942674610447,26.7523008353002,86.212250144473,84.2236369191032,77.9684759613037,79.6683876005465,87.7573269834001,102.205984109615,81.2507999252398,82.4269825529995,76.9323078443591,83.8218114987968,89.3989057725395,81.5733766359579,67.6495648572164,70.039366925671,81.3043310306178,95.7089848030755,100.928319343063,65.3601744082438,87.4612759320266,66.6665279413381
16.4385330427204,"G10046","GK",2021-01-29,"Medium","Expensive","Slow","Short","Warm","Storage tanks","Yes","Uncertain",NA,"Rough",17.8464184706058,NA,28.1546311470217,22.1146370183526,23.2377036690904,28.1259402933011,26.6778133180108,18.6629149646254,21.1473012125935,17.4579240786325,72.2841224010696,94.0051852401031,82.1689361674952,104.479824763586,109.649221533732,NA,91.5796112268928,98.9768693648516,81.685160384966,113.795408014949,-31.8891811746743,NA,-44.1840882239811,-32.8717800157092,-40.1814309319102,NA,-30.1979079798796,-54.4846631034255,-36.648678729296,-31.56188630346
31.1334268706952,"G10047","HH",2021-02-05,"Medium","Fair","Medium","Short","Cold","Steam plant","No","Under review","Ceramic","Smooth",28.6334032447125,NA,36.5595300014724,34.8682471519894,37.4744939500833,26.9085550414489,32.6335074917223,35.259542375785,19.973947054268,35.5784125590532,106.226900155644,92.7232424292238,92.1235739728358,95.1957011647259,112.128119855169,96.7691330949856,103.054026588167,124.041641540926,105.633854653006,96.7603479944457,45.9140542011702,31.7342559228132,50.2993547936772,29.7208140976167,13.7232344519392,51.8887383454924,11.1271268123446,57.1157060552461,32.6710002090962,30.2545896778361
11.2141548608454,"G10048","GK",2021-02-13,"Medium","Expensive","Medium","Short","Warm","Storage tanks","No","Uncertain","Ceramic","Rough",2.39352602195276,-1.61632445421266,-0.188434460755062,-1.91108566408259,2.17090374782117,5.65589075252642,-3.41575432269322,3.86426724133506,-7.17309328127534,4.11482309770238,36.8344406856538,25.1123040543267,27.1323856585131,40.1748722892507,21.5013012949038,24.6949481921144,34.8048984830306,21.9331880153273,27.5170091374746,45.6592642798137,25.2788285080849,21.3886168682527,26.7765278814332,16.7772771462495,-17.2928238679453,6.66683153718814,17.7927502669322,21.7127229233275,24.0090445419151,20.8616179643184
11.0432875538761,"G10049","HH",2021-02-20,"High","Expensive","Fast","Short","Warm","Control room","No","Checked","Ceramic","Smooth",7.36631881292449,4.16137086453402,-0.0782250554204902,3.21802948093636,8.0849195696844,-1.55774558204459,2.39575386005857,11.1377842811807,13.5242758395291,12.4967414823337,44.1722165726633,24.0336036647226,29.2393296524045,46.2837691808697,10.5648263949162,24.1938435998871,12.4157474596186,30.3149212734004,29.4257401460631,42.8197155721105,34.0544275211393,6.4761622020737,23.054158867407,25.1752003123041,15.3797984975349,7.78129708798945,-7.72703085806221,24.0015527371621,9.53139270923368,40.4212560193263
27.7039713144851,"G10050","HH",2021-02-27,"High","Expensive","Medium","Short","Cold","Control room","Yes","Under review","Ceramic","Smooth",35.0520511852846,30.8377767605432,26.2159159551609,NA,NA,NA,33.9945667649359,34.6667710120949,36.9593836393893,43.3642412491345,40.4841895698143,45.9434641658326,30.0675132793908,55.7766147289538,64.8758038498873,32.7054136381857,45.0501401379864,28.2792932189499,58.0501137130747,64.7008183644901,35.1879222631604,NA,28.9545922696029,47.9208355956348,18.7513210243883,31.5995358637247,45.0132729281608,39.4671436620297,NA,31.2565012708436
14.0556756570278,"G10051","HH",2021-03-05,"Medium","Expensive","Medium","Very Long","Hot","Steam plant","Yes","Checked","Ceramic","Rough",39.8188375562038,39.6186165572134,38.1574873603695,31.528035748275,32.1986471480358,39.4217213772665,33.0324069233954,36.702291634982,30.9374737319291,35.2260192868131,45.6100729115492,33.6558184672791,23.9597833684505,55.3450765763257,43.4949408287413,22.8112772836993,29.1977590120605,41.8787806435173,38.4557763199287,35.710235063545,112.078757412537,79.1792817737992,101.334562400786,93.855870255663,101.402865435137,91.1750925593168,107.097453521532,94.5572381913317,113.245358126122,77.581432062212
15.5736914408066,"G10052","GK",2021-03-12,"Medium","Expensive","Medium","Very Long","Hot","Steam plant","Yes","Under review","Wooden","Rough",17.9157366185267,NA,18.7366957419884,22.9429817722556,17.3408911816272,21.2317103103974,20.201117549982,22.9698052729609,15.9670552852647,20.9652547297509,65.960136282284,53.1085114022931,56.0876815201445,82.2233457349138,52.6718757399566,67.0385843875343,50.0750384917,72.0613953434788,69.6841005818897,53.289704282235,59.0311916363206,46.9690385023332,63.4186548253435,50.745665135644,54.1470109268311,61.4285807057553,31.3243995511333,55.112549883341,47.5704823777555,55.4164835141986
28.5911589986515,"G10053","HH",2021-03-20,"Low","Expensive","Medium","Long","Warm","Storage tanks","Yes","Under review","Wooden","Rough",34.0910441540363,40.2898242657864,39.5032246621846,32.8477672199044,29.1989959090332,41.2817325634622,36.9794897266085,34.4528337483825,36.6044429272764,23.6203178498115,56.6439507927618,31.0015682621441,51.8143113691573,45.7506784117625,47.3997766179917,25.5582627305887,39.6005930054763,60.2666197016487,32.432429711031,33.4365003842679,109.064924874395,118.341867638704,108.083344315184,92.3076621979078,98.4824660751793,89.4259013749733,111.159341204333,96.7010175659455,104.247906299412,108.22048205522
26.1254022462918,"G10054","HH",2021-03-26,"Low","Cheap","Medium","Long","Cold","Storage tanks","Yes","Checked","Plastic","Textured",38.3250953193677,43.0242125821043,40.1903407668847,37.668592320104,31.1639453924576,46.599336193777,39.6267012833448,47.2480160831657,28.3938925588112,38.186438119759,53.5680490697943,63.9674887952653,45.7431504473505,48.2108968871389,42.3142765830667,41.1173128680951,46.7425179367366,43.4091250334564,27.2316231811227,54.9782847915144,25.9475086258064,13.8362396811244,23.2988638115952,14.2946622910899,24.4928600270729,15.4283101871012,3.50893361083982,27.0802675886024,26.0276215715101,31.6444876526913
26.9696019236376,"G10055","HH",2021-04-03,"Medium","Cheap","Medium",NA,"Cold","Steam plant","Yes","Under review","Ceramic",NA,7.44901086006211,13.7159411891612,21.7236473847507,28.0925816890746,11.8412359323011,14.7246062666487,16.279524741386,24.1887928366083,15.4766142016902,19.6152071443526,47.6693541858557,47.5760950035868,53.2117610158713,63.5153234184255,47.9769846281984,41.478251221941,46.3797354787014,NA,58.2675550338029,43.4380765531004,77.4993604350951,53.2527030103812,36.7993468621263,75.1635011860121,72.358848255957,67.3714102405843,59.2820299211011,NA,NA,66.1201811983157
18.6189855704035,"G10056","HH",2021-04-09,"Low","Fair","Fast","Short","Warm","Control room","No","Under review","Ceramic","Smooth",25.2409270032198,28.8372178872682,35.4698363995931,26.358254589856,30.5912393417022,23.6899092088125,35.6678460692832,29.1942518467483,30.4155220463677,23.5715098230961,39.3522029251222,40.2204821190118,40.9379938465128,45.8110218768352,53.6730138384283,49.0322191537445,60.654820191612,49.9542248493388,50.8747118587332,45.5475179808692,29.6984424678083,11.5764620186961,12.2338252004129,3.63423615900531,45.2313457790322,11.107619213778,23.4484530839145,2.22765514078652,35.2701598256643,14.193649505997
24.4757741609573,"G10057","HH",2021-04-17,"High","Cheap","Medium","Short","Warm","Steam plant","No","Uncertain","Metal","Textured",17.5351843751313,NA,13.9713322761632,15.2193215593271,27.8686718349492,27.345067181534,18.9869808019532,25.1794375470709,28.5295349791492,18.3242576328682,60.0819734016984,54.3991093721654,46.4918844768327,48.5756712310862,74.7806421773561,40.896367633171,55.9062744598287,76.2381955718082,60.0287037171055,67.9543019499598,37.3876630246455,42.1252258754434,46.5035387528476,50.4847551204335,34.9689286210287,66.2686458806109,64.6840093853951,31.9363543336136,49.2068650449341,63.0431333399838
28.2234404305899,"G10058","HH",2021-04-24,"Low","Cheap","Medium","Short","Warm","Steam plant","No","Under review","Ceramic","Smooth",27.8006385770474,32.4143893794446,24.5002885870299,34.2436853734689,25.1701351249923,23.5914951924492,34.9328701071396,34.1505488450031,32.2192113584939,28.277219831527,42.568245251184,44.2572749372568,42.915212779482,40.9138182780722,28.7150676330708,51.0609867989908,36.15784467098,33.7061757881414,28.8140156895656,43.5997130336938,76.6035266493579,60.0606646482634,64.2070776633514,78.3995959005174,75.8632975337743,90.3696988674788,76.6759424669553,97.7894663846883,77.3740854142492,71.7965233598245
7.69630434938943,"G10059","HH",2021-04-30,"Medium","Cheap","Medium","Very Long","Hot","Storage tanks","Yes","Uncertain","Plastic","Rough",6.71511827961009,-1.29726909192867,13.2982733878905,1.65938360651808,3.73676111240384,1.47779125007082,4.23630022980315,-8.82414069331776,3.66065030989849,0.70544315505578,88.6613009772727,73.9017919814133,109.79921261772,90.2785037949773,87.0505143703911,89.7810741056667,91.5681540228335,88.6868608246991,102.459767154164,93.077815925848,40.2348588159433,22.6384313412528,42.539278123918,9.38560109324114,57.8621257082282,28.5249234823025,28.8814575572923,38.6160678803787,36.4298540387144,26.9705831738471
